postal code,city,statecode,county,latitude,longitude
32827,Orlando,FL,Orange,28.4317,-81.343
32828,Orlando,FL,Orange,28.5523,-81.1795
32829,Orlando,FL,Orange,28.4671,-81.2417
32830,Orlando,FL,Orange,28.3822,-81.569
32831,Orlando,FL,Orange,28.4656,-81.151
32832,Orlando,FL,Orange,28.3774,-81.1888
32833,Orlando,FL,Orange,28.5088,-81.0703
32834,Orlando,FL,Orange,28.5663,-81.2608
32835,Orlando,FL,Orange,28.5289,-81.4787
32836,Orlando,FL,Orange,28.4115,-81.525
32837,Orlando,FL,Orange,28.3949,-81.4179
32839,Orlando,FL,Orange,28.4871,-81.4082
32853,Orlando,FL,Orange,28.5663,-81.2608
32854,Orlando,FL,Orange,28.5663,-81.2608
32855,Orlando,FL,Orange,28.5383,-81.3792
32856,Orlando,FL,Orange,28.5484,-81.4201
32857,Orlando,FL,Orange,28.5663,-81.2608
32858,Orlando,FL,Orange,28.5663,-81.2608
32859,Orlando,FL,Orange,28.4429,-81.4026
32860,Orlando,FL,Orange,28.5663,-81.2608
32861,Orlando,FL,Orange,28.5663,-81.2608
32862,Orlando,FL,Orange,28.5383,-81.3792
32867,Orlando,FL,Orange,28.5663,-81.2608
32868,Orlando,FL,Orange,28.5663,-81.2608
32869,Orlando,FL,Orange,28.5663,-81.2608
32872,Orlando,FL,Orange,28.5383,-81.3792
32877,Orlando,FL,Orange,28.5663,-81.2608
32878,Orlando,FL,Orange,28.5663,-81.2608
32885,Orlando,FL,Orange,28.5456,-81.3782
32886,Orlando,FL,Orange,28.5383,-81.3792
32887,Orlando,FL,Orange,28.5663,-81.2608
32891,Orlando,FL,Orange,28.5663,-81.2608
32896,Orlando,FL,Orange,28.5419,-81.3791
32897,Orlando,FL,Orange,28.5383,-81.3792
32899,Orlando,FL,Brevard,28.3067,-80.6862
32901,Melbourne,FL,Brevard,28.0691,-80.62
32902,Melbourne,FL,Brevard,28.0836,-80.6081
32903,Indialantic,FL,Brevard,28.1091,-80.5787
32904,Melbourne,FL,Brevard,28.0673,-80.678
32905,Palm Bay,FL,Brevard,28.0313,-80.5995
32906,Palm Bay,FL,Brevard,28.0671,-80.6503
32907,Palm Bay,FL,Brevard,28.0168,-80.6739
32908,Palm Bay,FL,Brevard,27.9816,-80.6894
32909,Palm Bay,FL,Brevard,27.9694,-80.6473
32910,Palm Bay,FL,Brevard,28.0345,-80.5887
32911,Palm Bay,FL,Brevard,28.0345,-80.5887
32912,Melbourne,FL,Brevard,28.0836,-80.6081
32919,Melbourne,FL,Brevard,28.0836,-80.6081
32920,Cape Canaveral,FL,Brevard,28.3903,-80.6043
32922,Cocoa,FL,Brevard,28.3672,-80.7465
32923,Cocoa,FL,Brevard,28.4275,-80.829
32924,Cocoa,FL,Brevard,28.3067,-80.6862
32925,Patrick Afb,FL,Brevard,28.1743,-80.584
32926,Cocoa,FL,Brevard,28.391,-80.787
32927,Cocoa,FL,Brevard,28.4566,-80.7978
32931,Cocoa Beach,FL,Brevard,28.3325,-80.6121
32932,Cocoa Beach,FL,Brevard,28.3206,-80.6092
32934,Melbourne,FL,Brevard,28.1331,-80.7112
32935,Melbourne,FL,Brevard,28.1384,-80.6524
32936,Melbourne,FL,Brevard,28.0836,-80.6081
32937,Satellite Beach,FL,Brevard,28.178,-80.602
32940,Melbourne,FL,Brevard,28.2061,-80.685
32941,Melbourne,FL,Brevard,27.9246,-80.5235
32948,Fellsmere,FL,Indian River,27.7643,-80.6019
32949,Grant,FL,Brevard,27.9289,-80.5264
32950,Malabar,FL,Brevard,27.9761,-80.5788
32951,Melbourne Beach,FL,Brevard,28.0219,-80.5389
32952,Merritt Island,FL,Brevard,28.2764,-80.6568
32953,Merritt Island,FL,Brevard,28.3888,-80.7301
32954,Merritt Island,FL,Brevard,28.5392,-80.672
32955,Rockledge,FL,Brevard,28.3134,-80.7319
32956,Rockledge,FL,Brevard,28.3298,-80.7323
32957,Roseland,FL,Indian River,27.8359,-80.4931
32958,Sebastian,FL,Indian River,27.7901,-80.4784
32959,Sharpes,FL,Brevard,28.3067,-80.6862
32960,Vero Beach,FL,Indian River,27.633,-80.4031
32961,Vero Beach,FL,Indian River,27.6175,-80.4231
32962,Vero Beach,FL,Indian River,27.5885,-80.3923
32963,Vero Beach,FL,Indian River,27.6898,-80.3757
32964,Vero Beach,FL,Indian River,27.6386,-80.3973
32965,Vero Beach,FL,Indian River,27.6386,-80.3973
32966,Vero Beach,FL,Indian River,27.6372,-80.4794
32967,Vero Beach,FL,Indian River,27.6972,-80.4416
32968,Vero Beach,FL,Indian River,27.5999,-80.4382
32969,Vero Beach,FL,Indian River,27.709,-80.5726
32970,Wabasso,FL,Indian River,27.7484,-80.4362
32971,Winter Beach,FL,Indian River,27.7192,-80.4206
32976,Sebastian,FL,Brevard,27.8679,-80.5416
32978,Sebastian,FL,Indian River,27.709,-80.5726
33001,Long Key,FL,Monroe,24.8306,-80.8049
33002,Hialeah,FL,Miami-Dade,25.8576,-80.2781
33004,Dania,FL,Broward,26.0476,-80.1447
33008,Hallandale,FL,Broward,25.9812,-80.1484
33009,Hallandale,FL,Broward,25.985,-80.1407
33010,Hialeah,FL,Miami-Dade,25.8325,-80.2808
33011,Hialeah,FL,Miami-Dade,25.8576,-80.2781
33012,Hialeah,FL,Miami-Dade,25.8654,-80.3059
33013,Hialeah,FL,Miami-Dade,25.8594,-80.2725
33014,Hialeah,FL,Miami-Dade,25.8963,-80.3063
33015,Hialeah,FL,Miami-Dade,25.9388,-80.3165
33016,Hialeah,FL,Miami-Dade,25.8803,-80.3368
33017,Hialeah,FL,Miami-Dade,25.8576,-80.2781
33018,Hialeah,FL,Miami-Dade,25.9098,-80.3889
33019,Hollywood,FL,Broward,26.007,-80.1219
33020,Hollywood,FL,Broward,26.0161,-80.1517
33021,Hollywood,FL,Broward,26.0218,-80.1891
33022,Hollywood,FL,Broward,26.0134,-80.1442
33023,Hollywood,FL,Broward,25.9894,-80.2153
33024,Hollywood,FL,Broward,26.0296,-80.2489
33025,Hollywood,FL,Broward,25.9921,-80.2712
33026,Hollywood,FL,Broward,26.0229,-80.2974
33027,Hollywood,FL,Broward,25.9974,-80.3248
33028,Pembroke Pines,FL,Broward,26.0185,-80.3449
33029,Hollywood,FL,Broward,25.9924,-80.4089
33030,Homestead,FL,Miami-Dade,25.4766,-80.4839
33031,Homestead,FL,Miami-Dade,25.5323,-80.5075
33032,Homestead,FL,Miami-Dade,25.5303,-80.3918
33033,Homestead,FL,Miami-Dade,25.4906,-80.438
33034,Homestead,FL,Miami-Dade,25.2846,-80.6246
33035,Homestead,FL,Miami-Dade,25.4573,-80.4572
33036,Islamorada,FL,Monroe,24.9233,-80.63
33037,Key Largo,FL,Monroe,25.0865,-80.4473
33039,Homestead,FL,Miami-Dade,25.5021,-80.3997
33040,Key West,FL,Monroe,24.5552,-81.7816
33041,Key West,FL,Monroe,24.5552,-81.7816
33042,Summerland Key,FL,Monroe,24.667,-81.5099
33043,Big Pine Key,FL,Monroe,24.68,-81.362
33045,Key West,FL,Monroe,24.5552,-81.7816
33050,Marathon,FL,Monroe,24.7279,-81.0386
33051,Key Colony Beach,FL,Monroe,24.7234,-81.0203
33052,Marathon Shores,FL,Monroe,24.7233,-81.0632
33054,Opa Locka,FL,Miami-Dade,25.9097,-80.247
33055,Opa Locka,FL,Miami-Dade,25.9476,-80.2778
33056,Miami Gardens,FL,Miami-Dade,25.942,-80.2456
33060,Pompano Beach,FL,Broward,26.2315,-80.1235
33061,Pompano Beach,FL,Broward,26.2539,-80.1342
33062,Pompano Beach,FL,Broward,26.2343,-80.0941
33063,Pompano Beach,FL,Broward,26.2674,-80.2092
33064,Pompano Beach,FL,Broward,26.2785,-80.1157
33065,Pompano Beach,FL,Broward,26.2729,-80.2603
33066,Pompano Beach,FL,Broward,26.2535,-80.1775
33067,Pompano Beach,FL,Broward,26.3033,-80.2415
33068,Pompano Beach,FL,Broward,26.216,-80.2205
33069,Pompano Beach,FL,Broward,26.2288,-80.1635
33070,Tavernier,FL,Monroe,25.0108,-80.5218
33071,Pompano Beach,FL,Broward,26.2435,-80.2601
33072,Pompano Beach,FL,Broward,26.2335,-80.0924
33073,Pompano Beach,FL,Broward,26.2997,-80.181
33074,Pompano Beach,FL,Broward,26.2379,-80.1248
33075,Coral Springs,FL,Broward,26.2712,-80.2706
33076,Pompano Beach,FL,Broward,26.3168,-80.2753
33077,Pompano Beach,FL,Broward,26.2379,-80.1248
33081,Hollywood,FL,Broward,26.0112,-80.1495
33082,Pembroke Pines,FL,Broward,26.0031,-80.2239
33083,Hollywood,FL,Broward,26.0112,-80.1495
33084,Hollywood,FL,Broward,26.0112,-80.1495
33090,Homestead,FL,Miami-Dade,25.5584,-80.4582
33092,Homestead,FL,Miami-Dade,25.5584,-80.4582
33093,Margate,FL,Broward,26.2445,-80.2064
33097,Coconut Creek,FL,Broward,26.2517,-80.1789
33101,Miami,FL,Miami-Dade,25.7791,-80.1978
33102,Miami,FL,Miami-Dade,25.7743,-80.1937
33106,Miami,FL,Miami-Dade,25.8527,-80.3012
33109,Miami Beach,FL,Miami-Dade,25.7588,-80.1376
33111,Miami,FL,Miami-Dade,25.7743,-80.1937
33112,Miami,FL,Putnam,25.7964,-80.3849
33114,Coral Gables,FL,Miami-Dade,25.7215,-80.2684
33116,Miami,FL,Miami-Dade,25.7743,-80.1937
33119,Miami Beach,FL,Miami-Dade,25.7845,-80.132
33122,Miami,FL,Miami-Dade,25.8001,-80.281
33124,Miami,FL,Miami-Dade,25.7743,-80.1937
33125,Miami,FL,Miami-Dade,25.7825,-80.2341
33126,Miami,FL,Miami-Dade,25.7763,-80.2919
33127,Miami,FL,Miami-Dade,25.8143,-80.2051
33128,Miami,FL,Miami-Dade,25.7756,-80.2089
33129,Miami,FL,Miami-Dade,25.7559,-80.2013
33130,Miami,FL,Miami-Dade,25.7672,-80.2059
33131,Miami,FL,Miami-Dade,25.7629,-80.1895
33132,Miami,FL,Miami-Dade,25.7867,-80.18
33133,Miami,FL,Miami-Dade,25.7378,-80.2248
33134,Miami,FL,Miami-Dade,25.768,-80.2714
33135,Miami,FL,Miami-Dade,25.7664,-80.2317
33136,Miami,FL,Miami-Dade,25.7864,-80.2042
33137,Miami,FL,Miami-Dade,25.8156,-80.1897
33138,Miami,FL,Miami-Dade,25.8521,-80.1821
33139,Miami Beach,FL,Miami-Dade,25.7873,-80.1564
33140,Miami Beach,FL,Miami-Dade,25.8198,-80.1337
33141,Miami Beach,FL,Miami-Dade,25.8486,-80.1446
33142,Miami,FL,Miami-Dade,25.813,-80.232
33143,Miami,FL,Miami-Dade,25.7022,-80.2978
33144,Miami,FL,Miami-Dade,25.7626,-80.3096
33145,Miami,FL,Miami-Dade,25.7539,-80.2253
33146,Miami,FL,Miami-Dade,25.7205,-80.2728
33147,Miami,FL,Miami-Dade,25.8507,-80.2366
33149,Key Biscayne,FL,Miami-Dade,25.6921,-80.1625
33150,Miami,FL,Miami-Dade,25.8512,-80.207
33151,Miami,FL,Miami-Dade,25.8321,-80.2094
33152,Miami,FL,Miami-Dade,25.7955,-80.3129
33153,Miami,FL,Miami-Dade,25.8655,-80.1936
33154,Miami Beach,FL,Miami-Dade,25.7907,-80.13
33155,Miami,FL,Miami-Dade,25.7392,-80.3103
33156,Miami,FL,Miami-Dade,25.6682,-80.2973
33157,Miami,FL,Miami-Dade,25.6062,-80.3426
33158,Miami,FL,Miami-Dade,25.6364,-80.3187
33160,North Miami Beach,FL,Miami-Dade,25.9449,-80.1391
33161,Miami,FL,Miami-Dade,25.8934,-80.1758
33162,Miami,FL,Miami-Dade,25.9286,-80.183
33163,Miami,FL,Miami-Dade,25.945,-80.2145
33164,Miami,FL,Miami-Dade,25.7743,-80.1937
33165,Miami,FL,Miami-Dade,25.7343,-80.3588
33166,Miami,FL,Miami-Dade,25.8301,-80.2926
33167,Miami,FL,Miami-Dade,25.8856,-80.2292
33168,Miami,FL,Miami-Dade,25.8902,-80.2101
33169,Miami,FL,Miami-Dade,25.9441,-80.2144
33170,Miami,FL,Miami-Dade,25.5584,-80.4582
33172,Miami,FL,Miami-Dade,25.7735,-80.3572
33173,Miami,FL,Miami-Dade,25.6992,-80.3618
33174,Miami,FL,Miami-Dade,25.7628,-80.3611
33175,Miami,FL,Miami-Dade,25.7341,-80.4068
33176,Miami,FL,Miami-Dade,25.6574,-80.3627
33177,Miami,FL,Miami-Dade,25.5968,-80.4046
33178,Miami,FL,Miami-Dade,25.8141,-80.3549
33179,Miami,FL,Miami-Dade,25.9571,-80.1814
33180,Miami,FL,Miami-Dade,25.9597,-80.1403
33181,Miami,FL,Miami-Dade,25.8965,-80.157
33182,Miami,FL,Miami-Dade,25.7877,-80.4166
33183,Miami,FL,Miami-Dade,25.7,-80.413
33184,Miami,FL,Miami-Dade,25.7574,-80.403
33185,Miami,FL,Miami-Dade,25.7274,-80.4497
33186,Miami,FL,Miami-Dade,25.6694,-80.4085
33187,Miami,FL,Miami-Dade,25.596,-80.507
33188,Miami,FL,Miami-Dade,25.7743,-80.1937
33189,Miami,FL,Miami-Dade,25.573,-80.3374
33190,Miami,FL,Miami-Dade,25.5593,-80.3483
33191,Miami,FL,Miami-Dade,25.7743,-80.1937
33192,Miami,FL,Miami-Dade,25.7743,-80.1937
33193,Miami,FL,Miami-Dade,25.6964,-80.4401
33194,Miami,FL,Miami-Dade,25.5584,-80.4582
33195,Miami,FL,Miami-Dade,25.7729,-80.187
33196,Miami,FL,Miami-Dade,25.6615,-80.441
33197,Miami,FL,Miami-Dade,25.7743,-80.1937
33198,Miami,FL,Miami-Dade,25.7743,-80.1937
33199,Miami,FL,Miami-Dade,25.7743,-80.1937
33206,Miami,FL,Miami-Dade,25.7743,-80.1937
33222,Miami,FL,Miami-Dade,25.7577,-80.3748
33231,Miami,FL,Miami-Dade,25.7743,-80.1937
33233,Miami,FL,Miami-Dade,25.7743,-80.1937
33234,Miami,FL,Miami-Dade,25.7743,-80.1937
33238,Miami,FL,Miami-Dade,25.7743,-80.1937
33239,Miami Beach,FL,Miami-Dade,25.7907,-80.13
33242,Miami,FL,Miami-Dade,25.7743,-80.1937
33243,Miami,FL,Miami-Dade,25.7743,-80.1937
33245,Miami,FL,Miami-Dade,25.7743,-80.1937
33247,Miami,FL,Miami-Dade,25.7743,-80.1937
33255,Miami,FL,Miami-Dade,25.7743,-80.1937
33256,Miami,FL,Miami-Dade,25.7743,-80.1937
33257,Miami,FL,Miami-Dade,25.7743,-80.1937
33261,Miami,FL,Miami-Dade,25.7743,-80.1937
33265,Miami,FL,Miami-Dade,25.7743,-80.1937
33266,Miami,FL,Miami-Dade,25.7743,-80.1937
33269,Miami,FL,Miami-Dade,25.7743,-80.1937
33280,Miami,FL,Miami-Dade,25.7743,-80.1937
33283,Miami,FL,Miami-Dade,25.7743,-80.1937
33296,Miami,FL,Miami-Dade,25.7743,-80.1937
33299,Miami,FL,Miami-Dade,25.7743,-80.1937
33301,Fort Lauderdale,FL,Broward,26.1216,-80.1288
33302,Fort Lauderdale,FL,Broward,26.1223,-80.1434
33303,Fort Lauderdale,FL,Broward,26.1969,-80.0952
33304,Fort Lauderdale,FL,Broward,26.1387,-80.1218
33305,Fort Lauderdale,FL,Broward,26.1497,-80.1229
33306,Fort Lauderdale,FL,Broward,26.1656,-80.1118
33307,Fort Lauderdale,FL,Broward,26.1223,-80.1434
33308,Fort Lauderdale,FL,Broward,26.0984,-80.1822
33309,Fort Lauderdale,FL,Broward,26.1817,-80.1746
33310,Fort Lauderdale,FL,Broward,26.1443,-80.2069
33311,Fort Lauderdale,FL,Broward,26.1421,-80.1728
33312,Fort Lauderdale,FL,Broward,26.0968,-80.181
33313,Fort Lauderdale,FL,Broward,26.1487,-80.2075
33314,Fort Lauderdale,FL,Broward,26.0697,-80.2246
33315,Fort Lauderdale,FL,Broward,26.0989,-80.1541
33316,Fort Lauderdale,FL,Broward,26.1042,-80.126
33317,Fort Lauderdale,FL,Broward,26.1122,-80.2264
33318,Fort Lauderdale,FL,Broward,26.1184,-80.252
33319,Fort Lauderdale,FL,Broward,26.1848,-80.2406
33320,Fort Lauderdale,FL,Broward,26.1625,-80.2582
33321,Fort Lauderdale,FL,Broward,26.212,-80.2696
33322,Fort Lauderdale,FL,Broward,26.1502,-80.2745
33323,Fort Lauderdale,FL,Broward,26.152,-80.3165
33324,Fort Lauderdale,FL,Broward,26.1255,-80.2644
33325,Fort Lauderdale,FL,Broward,26.1097,-80.3215
33326,Fort Lauderdale,FL,Broward,26.1158,-80.3681
33327,Fort Lauderdale,FL,Broward,26.1168,-80.4156
33328,Fort Lauderdale,FL,Broward,26.0671,-80.2723
33329,Fort Lauderdale,FL,Broward,26.1223,-80.1434
33330,Fort Lauderdale,FL,Broward,26.0663,-80.3339
33331,Fort Lauderdale,FL,Broward,26.048,-80.3749
33332,Fort Lauderdale,FL,Broward,26.0596,-80.4146
33334,Fort Lauderdale,FL,Broward,26.1845,-80.1344
33335,Fort Lauderdale,FL,Broward,26.0892,-80.336
33336,Fort Lauderdale,FL,Broward,26.1219,-80.1436
33337,Fort Lauderdale,FL,Broward,26.129,-80.2601
33338,Fort Lauderdale,FL,Broward,26.1223,-80.1434
33339,Fort Lauderdale,FL,Broward,26.1223,-80.1434
33340,Fort Lauderdale,FL,Broward,26.1223,-80.1434
33345,Fort Lauderdale,FL,Broward,26.1654,-80.2959
33346,Fort Lauderdale,FL,Broward,26.1223,-80.1434
33348,Fort Lauderdale,FL,Broward,26.1223,-80.1434
33349,Fort Lauderdale,FL,Broward,26.1223,-80.1434
33351,Fort Lauderdale,FL,Broward,26.1793,-80.2746
33355,Fort Lauderdale,FL,Broward,26.1223,-80.1434
33359,Fort Lauderdale,FL,Broward,26.1223,-80.1434
33388,Plantation,FL,Broward,26.1342,-80.2318
33394,Fort Lauderdale,FL,Broward,26.1221,-80.139
33401,West Palm Beach,FL,Palm Beach,26.7165,-80.0679
33402,West Palm Beach,FL,Palm Beach,26.7153,-80.0534
33403,West Palm Beach,FL,Palm Beach,26.8035,-80.0756
33404,West Palm Beach,FL,Palm Beach,26.7832,-80.0638
33405,West Palm Beach,FL,Palm Beach,26.67,-80.0582
33406,West Palm Beach,FL,Palm Beach,26.6396,-80.0827
33407,West Palm Beach,FL,Palm Beach,26.7492,-80.0725
33408,North Palm Beach,FL,Palm Beach,26.8289,-80.0603
33409,West Palm Beach,FL,Palm Beach,26.7162,-80.0965
33410,Palm Beach Gardens,FL,Palm Beach,26.8234,-80.1387
33411,West Palm Beach,FL,Palm Beach,26.6644,-80.1741
33412,West Palm Beach,FL,Palm Beach,26.8055,-80.2482
33413,West Palm Beach,FL,Palm Beach,26.6555,-80.1596
33414,Wellington,FL,Palm Beach,26.6587,-80.2414
33415,West Palm Beach,FL,Palm Beach,26.656,-80.126
33416,West Palm Beach,FL,Palm Beach,26.6654,-80.0929
33417,West Palm Beach,FL,Palm Beach,26.7197,-80.1248
33418,Palm Beach Gardens,FL,Palm Beach,26.8234,-80.1387
33419,West Palm Beach,FL,Palm Beach,26.7153,-80.0534
33420,West Palm Beach,FL,Palm Beach,26.7153,-80.0534
33421,Royal Palm Beach,FL,Palm Beach,26.7084,-80.2306
33422,West Palm Beach,FL,Palm Beach,26.7153,-80.0534
33424,Boynton Beach,FL,Palm Beach,26.5253,-80.0664
33425,Boynton Beach,FL,Palm Beach,26.5253,-80.0664
33426,Boynton Beach,FL,Palm Beach,26.5175,-80.0834
33427,Boca Raton,FL,Palm Beach,26.376,-80.1072
33428,Boca Raton,FL,Palm Beach,26.3446,-80.2109
33429,Boca Raton,FL,Palm Beach,26.3587,-80.0831
33430,Belle Glade,FL,Palm Beach,26.6843,-80.6724
33431,Boca Raton,FL,Palm Beach,26.3799,-80.0975
33432,Boca Raton,FL,Palm Beach,26.3462,-80.0844
33433,Boca Raton,FL,Palm Beach,26.3464,-80.1564
33434,Boca Raton,FL,Palm Beach,26.3839,-80.1749
33435,Boynton Beach,FL,Palm Beach,26.5254,-80.061
33436,Boynton Beach,FL,Palm Beach,26.5354,-80.1124
33437,Boynton Beach,FL,Palm Beach,26.5312,-80.1418
33438,Canal Point,FL,Palm Beach,26.8592,-80.6337
33440,Clewiston,FL,Hendry,26.7172,-80.9492
33441,Deerfield Beach,FL,Broward,26.3096,-80.0992
33442,Deerfield Beach,FL,Broward,26.3124,-80.1412
33443,Deerfield Beach,FL,Broward,26.3184,-80.0998
33444,Delray Beach,FL,Palm Beach,26.4564,-80.0793
33445,Delray Beach,FL,Palm Beach,26.4564,-80.1054
33446,Delray Beach,FL,Palm Beach,26.4517,-80.158
33448,Delray Beach,FL,Palm Beach,26.4615,-80.0728
33449,Lake Worth,FL,Palm Beach,26.6048,-80.2149
33454,Greenacres,FL,Palm Beach,26.6237,-80.1253
33455,Hobe Sound,FL,Martin,27.0813,-80.1509
33458,Jupiter,FL,Palm Beach,26.9339,-80.1201
33459,Lake Harbor,FL,Palm Beach,26.6931,-80.8145
33460,Lake Worth,FL,Palm Beach,26.6182,-80.056
33461,Lake Worth,FL,Palm Beach,26.6232,-80.0946
33462,Lake Worth,FL,Palm Beach,26.5747,-80.0794
33463,Lake Worth,FL,Palm Beach,26.5955,-80.1291
33464,Boca Raton,FL,Palm Beach,26.3587,-80.0831
33465,Lake Worth,FL,Palm Beach,26.6283,-80.1326
33466,Lake Worth,FL,Palm Beach,26.6171,-80.0723
33467,Lake Worth,FL,Palm Beach,26.6104,-80.1683
33468,Jupiter,FL,Palm Beach,26.9342,-80.0942
33469,Jupiter,FL,Palm Beach,26.9831,-80.108
33470,Loxahatchee,FL,Palm Beach,26.7383,-80.276
33471,Moore Haven,FL,Glades,26.8327,-81.2188
33472,Boynton Beach,FL,Palm Beach,26.5384,-80.1856
33473,Boynton Beach,FL,Palm Beach,26.5088,-80.1896
33474,Boynton Beach,FL,Palm Beach,26.5253,-80.0664
33475,Hobe Sound,FL,Martin,27.0595,-80.1364
33476,Pahokee,FL,Palm Beach,26.8142,-80.6629
33477,Jupiter,FL,Palm Beach,26.9217,-80.077
33478,Jupiter,FL,Palm Beach,26.9212,-80.2144
33480,Palm Beach,FL,Palm Beach,26.7206,-80.0388
33481,Boca Raton,FL,Palm Beach,26.3587,-80.0831
33482,Delray Beach,FL,Palm Beach,26.4615,-80.0728
33483,Delray Beach,FL,Palm Beach,26.4546,-80.0656
33484,Delray Beach,FL,Palm Beach,26.4543,-80.1346
33486,Boca Raton,FL,Palm Beach,26.3481,-80.1104
33487,Boca Raton,FL,Palm Beach,26.4116,-80.0928
33488,Boca Raton,FL,Palm Beach,26.3587,-80.0831
33493,South Bay,FL,Palm Beach,26.6701,-80.7312
33496,Boca Raton,FL,Palm Beach,26.403,-80.1813
33497,Boca Raton,FL,Palm Beach,26.3587,-80.0831
33498,Boca Raton,FL,Palm Beach,26.3907,-80.2161
33499,Boca Raton,FL,Palm Beach,26.3587,-80.0831
33503,Balm,FL,Hillsborough,27.7648,-82.2734
33508,Brandon,FL,Hillsborough,27.9318,-82.295
33509,Brandon,FL,Hillsborough,27.9378,-82.2859
33510,Brandon,FL,Hillsborough,27.9551,-82.2966
33511,Brandon,FL,Hillsborough,27.9056,-82.2881
33513,Bushnell,FL,Sumter,28.6611,-82.1553
33514,Center Hill,FL,Sumter,28.6635,-81.9963
33521,Coleman,FL,Sumter,28.7997,-82.0701
33523,Dade City,FL,Pasco,28.4247,-82.2185
33524,Crystal Springs,FL,Pasco,28.1822,-82.1523
33525,Dade City,FL,Pasco,28.3318,-82.2446
33526,Dade City,FL,Pasco,28.3101,-82.2478
33527,Dover,FL,Hillsborough,27.992,-82.2138
33530,Durant,FL,Hillsborough,27.9068,-82.1767
33534,Gibsonton,FL,Hillsborough,27.8411,-82.3698
33537,Lacoochee,FL,Pasco,28.4658,-82.172
33538,Lake Panasoffkee,FL,Sumter,28.7953,-82.1363
33539,Zephyrhills,FL,Pasco,28.213,-82.1657
33540,Zephyrhills,FL,Pasco,28.2151,-82.1506
33541,Zephyrhills,FL,Pasco,28.2311,-82.2057
33542,Zephyrhills,FL,Pasco,28.2303,-82.1779
33543,Wesley Chapel,FL,Pasco,28.2397,-82.3279
33544,Wesley Chapel,FL,Pasco,28.2397,-82.3279
33545,Wesley Chapel,FL,Pasco,28.2697,-82.2903
33547,Lithia,FL,Hillsborough,27.8293,-82.1357
33548,Lutz,FL,Hillsborough,28.1385,-82.4821
33549,Lutz,FL,Hillsborough,28.1367,-82.461
33550,Mango,FL,Hillsborough,27.9797,-82.3065
33556,Odessa,FL,Hillsborough,28.1421,-82.5905
33558,Lutz,FL,Hillsborough,28.1474,-82.5152
33559,Lutz,FL,Pasco,28.1801,-82.4169
33563,Plant City,FL,Hillsborough,28.013,-82.1339
33564,Plant City,FL,Hillsborough,28.0296,-82.1347
33565,Plant City,FL,Hillsborough,28.0699,-82.1576
33566,Plant City,FL,Hillsborough,28.0094,-82.1138
33567,Plant City,FL,Hillsborough,27.922,-82.1216
33568,Riverview,FL,Hillsborough,27.872,-82.4388
33569,Riverview,FL,Hillsborough,27.845,-82.3125
33570,Ruskin,FL,Hillsborough,27.7015,-82.4355
33571,Sun City Center,FL,Hillsborough,27.7201,-82.453
33572,Apollo Beach,FL,Hillsborough,27.7716,-82.4102
33573,Sun City Center,FL,Hillsborough,27.7147,-82.3538
33574,Saint Leo,FL,Pasco,28.3348,-82.2693
33575,Ruskin,FL,Hillsborough,27.7144,-82.4291
33576,San Antonio,FL,Pasco,28.3371,-82.2882
33578,Riverview,FL,Pasco,27.8633,-82.3499
33579,Riverview,FL,Hillsborough,27.8024,-82.2755
33583,Seffner,FL,Hillsborough,27.872,-82.4388
33584,Seffner,FL,Hillsborough,27.9922,-82.2863
33585,Sumterville,FL,Sumter,28.7356,-82.0616
33586,Sun City,FL,Hillsborough,27.6784,-82.4787
33587,Sydney,FL,Hillsborough,27.9634,-82.2073
33592,Thonotosassa,FL,Hillsborough,28.0617,-82.3082
33593,Trilby,FL,Pasco,28.4625,-82.1948
33594,Valrico,FL,Hillsborough,27.9408,-82.242
33595,Valrico,FL,Hillsborough,27.9379,-82.2364
33596,Valrico,FL,Hillsborough,27.8925,-82.243
33597,Webster,FL,Sumter,28.549,-82.0805
33598,Wimauma,FL,Hillsborough,27.7015,-82.3151
33601,Tampa,FL,Hillsborough,27.9961,-82.582
33602,Tampa,FL,Hillsborough,27.9614,-82.4597
33603,Tampa,FL,Hillsborough,27.9845,-82.463
33604,Tampa,FL,Hillsborough,28.0173,-82.4578
33605,Tampa,FL,Hillsborough,27.9671,-82.4334
33606,Tampa,FL,Hillsborough,27.9475,-82.4584
33607,Tampa,FL,Hillsborough,27.9625,-82.4895
33608,Tampa,FL,Hillsborough,27.8434,-82.4884
33609,Tampa,FL,Hillsborough,27.9425,-82.5057
33610,Tampa,FL,Hillsborough,27.9951,-82.4046
33611,Tampa,FL,Hillsborough,27.8914,-82.5067
33612,Tampa,FL,Hillsborough,28.0502,-82.45
33613,Tampa,FL,Hillsborough,28.0772,-82.4455
33614,Tampa,FL,Hillsborough,28.0091,-82.5034
33615,Tampa,FL,Hillsborough,28.0081,-82.5805
33616,Tampa,FL,Hillsborough,27.8742,-82.5203
33617,Tampa,FL,Hillsborough,28.0384,-82.3949
33618,Tampa,FL,Hillsborough,28.0763,-82.4852
33619,Tampa,FL,Hillsborough,27.9382,-82.3756
33620,Tampa,FL,Hillsborough,28.06,-82.4079
33621,Tampa,FL,Hillsborough,27.8491,-82.4946
33622,Tampa,FL,Hillsborough,27.9475,-82.4584
33623,Tampa,FL,Hillsborough,27.9475,-82.4584
33624,Tampa,FL,Hillsborough,28.079,-82.5268
33625,Tampa,FL,Hillsborough,28.0726,-82.559
